date,log_time,log_kind,code,name,price,status,source
2026-05-25,14:43:10,intraday,159995,芯片ETF,2.712,◇ 多头排列,scan_20260525_intraday.log
2026-05-25,14:43:10,intraday,510300,沪深300ETF,4.929,◇ 多头排列,scan_20260525_intraday.log
2026-05-25,14:43:10,intraday,510500,中证500ETF,8.778,◇ 多头排列,scan_20260525_intraday.log
2026-05-25,14:43:10,intraday,510880,红利ETF,3.185,✗ 趋势偏弱,scan_20260525_intraday.log
2026-05-25,14:43:10,intraday,512010,医药ETF,0.34,✗ 趋势偏弱,scan_20260525_intraday.log
2026-05-25,14:43:10,intraday,512100,中证1000ETF,3.535,◇ 多头排列,scan_20260525_intraday.log
2026-05-25,14:43:10,intraday,512200,房地产ETF,1.38,✗ 趋势偏弱,scan_20260525_intraday.log
2026-05-25,14:43:10,intraday,512400,有色金属ETF,2.024,✗ 趋势偏弱,scan_20260525_intraday.log
2026-05-25,14:43:10,intraday,512480,半导体ETF,2.344,◇ 多头排列,scan_20260525_intraday.log
2026-05-25,14:43:10,intraday,512580,环保ETF,1.421,▲ 接近支撑,scan_20260525_intraday.log
2026-05-25,14:43:10,intraday,512660,军工ETF,1.376,✗ 趋势偏弱,scan_20260525_intraday.log
2026-05-25,14:43:10,intraday,512690,酒ETF,0.447,✗ 趋势偏弱,scan_20260525_intraday.log
2026-05-25,14:43:10,intraday,512800,银行ETF,0.768,✗ 趋势偏弱,scan_20260525_intraday.log
2026-05-25,14:43:10,intraday,512880,证券ETF,1.045,✗ 趋势偏弱,scan_20260525_intraday.log
2026-05-25,14:43:10,intraday,512980,传媒ETF,0.93,✗ 趋势偏弱,scan_20260525_intraday.log
2026-05-25,14:43:10,intraday,513180,恒生科技ETF,0.615,✗ 趋势偏弱,scan_20260525_intraday.log
2026-05-25,14:43:10,intraday,515070,人工智能ETF,2.597,◇ 多头排列,scan_20260525_intraday.log
2026-05-25,14:43:10,intraday,515790,光伏ETF,1.123,◇ 多头排列,scan_20260525_intraday.log
2026-05-25,14:43:10,intraday,515880,通信ETF,1.56,✗ 趋势偏弱,scan_20260525_intraday.log
2026-05-25,14:43:10,intraday,516110,汽车ETF,1.299,✗ 趋势偏弱,scan_20260525_intraday.log
2026-05-25,14:43:10,intraday,516160,新能源ETF,3.171,▲ 接近支撑,scan_20260525_intraday.log
2026-05-25,14:43:10,intraday,517520,黄金股ETF,1.975,✗ 趋势偏弱,scan_20260525_intraday.log
2026-05-25,14:43:10,intraday,562500,机器人ETF,1.212,◇ 多头排列,scan_20260525_intraday.log
2026-05-25,14:43:10,intraday,562800,稀有金属ETF,1.091,▲ 接近支撑,scan_20260525_intraday.log
2026-05-25,14:43:10,intraday,588000,科创50ETF,1.995,◇ 多头排列,scan_20260525_intraday.log
2026-05-26,14:43:11,intraday,159869,游戏ETF,1.177,✗ 趋势偏弱,scan_20260526_intraday.log
2026-05-26,14:43:11,intraday,159915,创业板ETF,4.062,◇ 多头排列,scan_20260526_intraday.log
2026-05-26,14:43:11,intraday,159995,芯片ETF,2.708,◇ 多头排列,scan_20260526_intraday.log
2026-05-26,14:43:11,intraday,510300,沪深300ETF,4.968,◇ 多头排列,scan_20260526_intraday.log
2026-05-26,14:43:11,intraday,510500,中证500ETF,8.746,◇ 多头排列,scan_20260526_intraday.log
2026-05-26,14:43:11,intraday,510880,红利ETF,3.182,✗ 趋势偏弱,scan_20260526_intraday.log
2026-05-26,14:43:11,intraday,512010,医药ETF,0.341,✗ 趋势偏弱,scan_20260526_intraday.log
2026-05-26,14:43:11,intraday,512100,中证1000ETF,3.497,- 趋势完好,scan_20260526_intraday.log
2026-05-26,14:43:11,intraday,512200,房地产ETF,1.364,✗ 趋势偏弱,scan_20260526_intraday.log
2026-05-26,14:43:11,intraday,512400,有色金属ETF,2.097,✗ 趋势偏弱,scan_20260526_intraday.log
2026-05-26,14:43:11,intraday,512480,半导体ETF,2.319,◇ 多头排列,scan_20260526_intraday.log
2026-05-26,14:43:11,intraday,512580,环保ETF,1.429,▲ 接近支撑,scan_20260526_intraday.log
2026-05-26,14:43:11,intraday,512660,军工ETF,1.347,✗ 趋势偏弱,scan_20260526_intraday.log
2026-05-26,14:43:11,intraday,512690,酒ETF,0.444,✗ 趋势偏弱,scan_20260526_intraday.log
2026-05-26,14:43:11,intraday,512800,银行ETF,0.77,✗ 趋势偏弱,scan_20260526_intraday.log
2026-05-26,14:43:11,intraday,512880,证券ETF,1.052,✗ 趋势偏弱,scan_20260526_intraday.log
2026-05-26,14:43:11,intraday,512980,传媒ETF,0.918,✗ 趋势偏弱,scan_20260526_intraday.log
2026-05-26,14:43:11,intraday,513180,恒生科技ETF,0.629,✗ 趋势偏弱,scan_20260526_intraday.log
2026-05-26,14:43:11,intraday,515070,人工智能ETF,2.59,◇ 多头排列,scan_20260526_intraday.log
2026-05-26,14:43:11,intraday,515790,光伏ETF,1.113,- 趋势完好,scan_20260526_intraday.log
2026-05-26,14:43:11,intraday,515880,通信ETF,1.55,✗ 趋势偏弱,scan_20260526_intraday.log
2026-05-26,14:43:11,intraday,516110,汽车ETF,1.305,✗ 趋势偏弱,scan_20260526_intraday.log
2026-05-26,14:43:11,intraday,516160,新能源ETF,3.179,▲ 接近支撑,scan_20260526_intraday.log
2026-05-26,14:43:11,intraday,517520,黄金股ETF,2.044,✗ 趋势偏弱,scan_20260526_intraday.log
2026-05-26,14:43:11,intraday,562500,机器人ETF,1.216,◇ 多头排列,scan_20260526_intraday.log
2026-05-26,14:43:11,intraday,562800,稀有金属ETF,1.104,▲ 接近支撑,scan_20260526_intraday.log
2026-05-26,14:43:11,intraday,588000,科创50ETF,1.974,◇ 多头排列,scan_20260526_intraday.log
2026-05-27,14:43:11,intraday,159869,游戏ETF,1.163,✗ 趋势偏弱,scan_20260527_intraday.log
2026-05-27,14:43:11,intraday,159915,创业板ETF,4.068,◇ 多头排列,scan_20260527_intraday.log
2026-05-27,14:43:11,intraday,159995,芯片ETF,2.646,◇ 多头排列,scan_20260527_intraday.log
2026-05-27,14:43:11,intraday,510300,沪深300ETF,4.943,◇ 多头排列,scan_20260527_intraday.log
2026-05-27,14:43:11,intraday,510500,中证500ETF,8.637,▲ 接近支撑,scan_20260527_intraday.log
2026-05-27,14:43:11,intraday,510880,红利ETF,3.171,✗ 趋势偏弱,scan_20260527_intraday.log
2026-05-27,14:43:11,intraday,512010,医药ETF,0.342,✗ 趋势偏弱,scan_20260527_intraday.log
2026-05-27,14:43:11,intraday,512100,中证1000ETF,3.444,▲ 接近支撑,scan_20260527_intraday.log
2026-05-27,14:43:11,intraday,512200,房地产ETF,1.327,✗ 趋势偏弱,scan_20260527_intraday.log
2026-05-27,14:43:11,intraday,512400,有色金属ETF,2.009,✗ 趋势偏弱,scan_20260527_intraday.log
2026-05-27,14:43:11,intraday,512480,半导体ETF,2.274,◇ 多头排列,scan_20260527_intraday.log
2026-05-27,14:43:11,intraday,512580,环保ETF,1.437,▲ 接近支撑,scan_20260527_intraday.log
2026-05-27,14:43:11,intraday,512660,军工ETF,1.323,✗ 趋势偏弱,scan_20260527_intraday.log
2026-05-27,14:43:11,intraday,512690,酒ETF,0.452,✗ 趋势偏弱,scan_20260527_intraday.log
2026-05-27,14:43:11,intraday,512800,银行ETF,0.767,✗ 趋势偏弱,scan_20260527_intraday.log
2026-05-27,14:43:11,intraday,512880,证券ETF,1.043,✗ 趋势偏弱,scan_20260527_intraday.log
2026-05-27,14:43:11,intraday,512980,传媒ETF,0.908,✗ 趋势偏弱,scan_20260527_intraday.log
2026-05-27,14:43:11,intraday,513180,恒生科技ETF,0.62,✗ 趋势偏弱,scan_20260527_intraday.log
2026-05-27,14:43:11,intraday,515070,人工智能ETF,2.552,◇ 多头排列,scan_20260527_intraday.log
2026-05-27,14:43:11,intraday,515790,光伏ETF,1.122,◇ 多头排列,scan_20260527_intraday.log
2026-05-27,14:43:11,intraday,515880,通信ETF,1.55,✗ 趋势偏弱,scan_20260527_intraday.log
2026-05-27,14:43:11,intraday,516110,汽车ETF,1.276,✗ 趋势偏弱,scan_20260527_intraday.log
2026-05-27,14:43:11,intraday,516160,新能源ETF,3.184,▲ 接近支撑,scan_20260527_intraday.log
2026-05-27,14:43:11,intraday,517520,黄金股ETF,1.958,✗ 趋势偏弱,scan_20260527_intraday.log
2026-05-27,14:43:11,intraday,562500,机器人ETF,1.165,- 趋势完好,scan_20260527_intraday.log
2026-05-27,14:43:11,intraday,562800,稀有金属ETF,1.074,▲ 接近支撑,scan_20260527_intraday.log
2026-05-27,14:43:11,intraday,588000,科创50ETF,1.92,- 趋势完好,scan_20260527_intraday.log
2026-05-28,10:28:11,morning,159869,游戏ETF,1.142,✗ 趋势偏弱,scan_20260528_morning.log
2026-05-28,10:28:11,morning,159915,创业板ETF,4.012,- 趋势完好,scan_20260528_morning.log
2026-05-28,10:28:11,morning,159995,芯片ETF,2.623,- 趋势完好,scan_20260528_morning.log
2026-05-28,10:28:11,morning,510300,沪深300ETF,4.882,▲ 接近支撑,scan_20260528_morning.log
2026-05-28,10:28:11,morning,510500,中证500ETF,8.557,▲ 接近支撑,scan_20260528_morning.log
2026-05-28,10:28:11,morning,510880,红利ETF,3.187,✗ 趋势偏弱,scan_20260528_morning.log
2026-05-28,10:28:11,morning,512010,医药ETF,0.337,✗ 趋势偏弱,scan_20260528_morning.log
2026-05-28,10:28:11,morning,512100,中证1000ETF,3.418,▲ 接近支撑,scan_20260528_morning.log
2026-05-28,10:28:11,morning,512200,房地产ETF,1.334,✗ 趋势偏弱,scan_20260528_morning.log
2026-05-28,10:28:11,morning,512400,有色金属ETF,1.959,✗ 趋势偏弱,scan_20260528_morning.log
2026-05-28,10:28:11,morning,512480,半导体ETF,2.271,- 趋势完好,scan_20260528_morning.log
2026-05-28,10:28:11,morning,512580,环保ETF,1.433,▲ 接近支撑,scan_20260528_morning.log
2026-05-28,10:28:11,morning,512660,军工ETF,1.336,✗ 趋势偏弱,scan_20260528_morning.log
2026-05-28,10:28:11,morning,512690,酒ETF,0.446,✗ 趋势偏弱,scan_20260528_morning.log
2026-05-28,10:28:11,morning,512800,银行ETF,0.768,✗ 趋势偏弱,scan_20260528_morning.log
2026-05-28,10:28:11,morning,512880,证券ETF,1.023,✗ 趋势偏弱,scan_20260528_morning.log
2026-05-28,10:28:11,morning,512980,传媒ETF,0.889,✗ 趋势偏弱,scan_20260528_morning.log
2026-05-28,10:28:11,morning,513180,恒生科技ETF,0.617,✗ 趋势偏弱,scan_20260528_morning.log
2026-05-28,10:28:11,morning,515070,人工智能ETF,2.502,- 趋势完好,scan_20260528_morning.log
2026-05-28,10:28:11,morning,515790,光伏ETF,1.119,◇ 多头排列,scan_20260528_morning.log
2026-05-28,10:28:11,morning,515880,通信ETF,1.527,✗ 趋势偏弱,scan_20260528_morning.log
2026-05-28,10:28:11,morning,516110,汽车ETF,1.246,✗ 趋势偏弱,scan_20260528_morning.log
2026-05-28,10:28:11,morning,516160,新能源ETF,3.156,✗ 趋势偏弱,scan_20260528_morning.log
2026-05-28,10:28:11,morning,517520,黄金股ETF,1.885,✗ 趋势偏弱,scan_20260528_morning.log
2026-05-28,10:28:11,morning,562500,机器人ETF,1.163,- 趋势完好,scan_20260528_morning.log
2026-05-28,10:28:11,morning,562800,稀有金属ETF,1.06,✗ 趋势偏弱,scan_20260528_morning.log
2026-05-28,10:28:11,morning,588000,科创50ETF,1.924,- 趋势完好,scan_20260528_morning.log
2026-05-29,14:43:30,intraday,159869,游戏ETF,1.136,✗ 趋势偏弱,scan_20260529_intraday.log
2026-05-29,14:43:30,intraday,159915,创业板ETF,4.039,- 趋势完好,scan_20260529_intraday.log
2026-05-29,14:43:30,intraday,159995,芯片ETF,2.477,- 趋势完好,scan_20260529_intraday.log
2026-05-29,14:43:30,intraday,510300,沪深300ETF,4.919,- 趋势完好,scan_20260529_intraday.log
2026-05-29,14:43:30,intraday,510500,中证500ETF,8.413,▲ 接近支撑,scan_20260529_intraday.log
2026-05-29,14:43:30,intraday,510880,红利ETF,3.205,✗ 趋势偏弱,scan_20260529_intraday.log
2026-05-29,14:43:30,intraday,512010,医药ETF,0.344,✗ 趋势偏弱,scan_20260529_intraday.log
2026-05-29,14:43:30,intraday,512100,中证1000ETF,3.372,▲ 接近支撑,scan_20260529_intraday.log
2026-05-29,14:43:30,intraday,512200,房地产ETF,1.347,✗ 趋势偏弱,scan_20260529_intraday.log
2026-05-29,14:43:30,intraday,512400,有色金属ETF,1.956,✗ 趋势偏弱,scan_20260529_intraday.log
2026-05-29,14:43:30,intraday,512480,半导体ETF,2.146,- 趋势完好,scan_20260529_intraday.log
2026-05-29,14:43:30,intraday,512580,环保ETF,1.413,▲ 接近支撑,scan_20260529_intraday.log
2026-05-29,14:43:30,intraday,512660,军工ETF,1.276,✗ 趋势偏弱,scan_20260529_intraday.log
2026-05-29,14:43:30,intraday,512690,酒ETF,0.458,✗ 趋势偏弱,scan_20260529_intraday.log
2026-05-29,14:43:30,intraday,512800,银行ETF,0.777,✗ 趋势偏弱,scan_20260529_intraday.log
2026-05-29,14:43:30,intraday,512880,证券ETF,1.032,✗ 趋势偏弱,scan_20260529_intraday.log
2026-05-29,14:43:30,intraday,512980,传媒ETF,0.903,✗ 趋势偏弱,scan_20260529_intraday.log
2026-05-29,14:43:30,intraday,513180,恒生科技ETF,0.618,✗ 趋势偏弱,scan_20260529_intraday.log
2026-05-29,14:43:30,intraday,515070,人工智能ETF,2.481,- 趋势完好,scan_20260529_intraday.log
2026-05-29,14:43:30,intraday,515790,光伏ETF,1.071,✗ 趋势偏弱,scan_20260529_intraday.log
2026-05-29,14:43:30,intraday,515880,通信ETF,1.581,✗ 趋势偏弱,scan_20260529_intraday.log
2026-05-29,14:43:30,intraday,516110,汽车ETF,1.234,✗ 趋势偏弱,scan_20260529_intraday.log
2026-05-29,14:43:30,intraday,516160,新能源ETF,3.102,✗ 趋势偏弱,scan_20260529_intraday.log
2026-05-29,14:43:30,intraday,517520,黄金股ETF,1.881,✗ 趋势偏弱,scan_20260529_intraday.log
2026-05-29,14:43:30,intraday,562500,机器人ETF,1.165,- 趋势完好,scan_20260529_intraday.log
2026-05-29,14:43:30,intraday,562800,稀有金属ETF,1.05,✗ 趋势偏弱,scan_20260529_intraday.log
2026-05-29,14:43:30,intraday,588000,科创50ETF,1.826,- 趋势完好,scan_20260529_intraday.log
2026-06-01,15:34:11,intraday,159869,游戏ETF,1.164,✗ 趋势偏弱,scan_20260601_intraday.log
2026-06-01,15:34:11,intraday,159915,创业板ETF,3.964,- 趋势完好,scan_20260601_intraday.log
2026-06-01,15:34:11,intraday,159995,芯片ETF,2.357,- 趋势完好,scan_20260601_intraday.log
2026-06-01,15:34:11,intraday,510300,沪深300ETF,4.868,▲ 接近支撑,scan_20260601_intraday.log
2026-06-01,15:34:11,intraday,510500,中证500ETF,8.37,▲ 接近支撑,scan_20260601_intraday.log
2026-06-01,15:34:11,intraday,510880,红利ETF,3.307,◇ 多头排列,scan_20260601_intraday.log
2026-06-01,15:34:11,intraday,512010,医药ETF,0.34,✗ 趋势偏弱,scan_20260601_intraday.log
2026-06-01,15:34:11,intraday,512100,中证1000ETF,3.359,▲ 接近支撑,scan_20260601_intraday.log
2026-06-01,15:34:11,intraday,512200,房地产ETF,1.357,✗ 趋势偏弱,scan_20260601_intraday.log
2026-06-01,15:34:11,intraday,512400,有色金属ETF,1.949,✗ 趋势偏弱,scan_20260601_intraday.log
2026-06-01,15:34:11,intraday,512480,半导体ETF,2.046,- 趋势完好,scan_20260601_intraday.log
2026-06-01,15:34:11,intraday,512580,环保ETF,1.412,▲ 接近支撑,scan_20260601_intraday.log
2026-06-01,15:34:11,intraday,512660,军工ETF,1.269,✗ 趋势偏弱,scan_20260601_intraday.log
2026-06-01,15:34:11,intraday,512690,酒ETF,0.456,✗ 趋势偏弱,scan_20260601_intraday.log
2026-06-01,15:34:11,intraday,512800,银行ETF,0.785,✗ 趋势偏弱,scan_20260601_intraday.log
2026-06-01,15:34:11,intraday,512880,证券ETF,1.035,✗ 趋势偏弱,scan_20260601_intraday.log
2026-06-01,15:34:11,intraday,512980,传媒ETF,0.933,✗ 趋势偏弱,scan_20260601_intraday.log
2026-06-01,15:34:11,intraday,513180,恒生科技ETF,0.628,✗ 趋势偏弱,scan_20260601_intraday.log
2026-06-01,15:34:11,intraday,515070,人工智能ETF,2.426,- 趋势完好,scan_20260601_intraday.log
2026-06-01,15:34:11,intraday,515790,光伏ETF,1.066,✗ 趋势偏弱,scan_20260601_intraday.log
2026-06-01,15:34:11,intraday,515880,通信ETF,1.532,✗ 趋势偏弱,scan_20260601_intraday.log
2026-06-01,15:34:11,intraday,516110,汽车ETF,1.23,✗ 趋势偏弱,scan_20260601_intraday.log
2026-06-01,15:34:11,intraday,516160,新能源ETF,3.085,✗ 趋势偏弱,scan_20260601_intraday.log
2026-06-01,15:34:11,intraday,517520,黄金股ETF,1.899,✗ 趋势偏弱,scan_20260601_intraday.log
2026-06-01,15:34:11,intraday,562500,机器人ETF,1.102,- 趋势完好,scan_20260601_intraday.log
2026-06-01,15:34:11,intraday,562800,稀有金属ETF,1.055,✗ 趋势偏弱,scan_20260601_intraday.log
2026-06-01,15:34:11,intraday,588000,科创50ETF,1.754,- 趋势完好,scan_20260601_intraday.log
2026-06-02,15:34:10,intraday,159869,游戏ETF,1.133,✗ 趋势偏弱,scan_20260602_intraday.log
2026-06-02,15:34:10,intraday,159915,创业板ETF,4.071,◇ 多头排列,scan_20260602_intraday.log
2026-06-02,15:34:10,intraday,159995,芯片ETF,2.396,- 趋势完好,scan_20260602_intraday.log
2026-06-02,15:34:10,intraday,510300,沪深300ETF,4.936,◇ 多头排列,scan_20260602_intraday.log
2026-06-02,15:34:10,intraday,510500,中证500ETF,8.406,▲ 接近支撑,scan_20260602_intraday.log
2026-06-02,15:34:10,intraday,510880,红利ETF,3.308,◇ 多头排列,scan_20260602_intraday.log
2026-06-02,15:34:10,intraday,512010,医药ETF,0.336,✗ 趋势偏弱,scan_20260602_intraday.log
2026-06-02,15:34:10,intraday,512100,中证1000ETF,3.368,▲ 接近支撑,scan_20260602_intraday.log
2026-06-02,15:34:10,intraday,512200,房地产ETF,1.332,✗ 趋势偏弱,scan_20260602_intraday.log
2026-06-02,15:34:10,intraday,512400,有色金属ETF,2.015,✗ 趋势偏弱,scan_20260602_intraday.log
2026-06-02,15:34:10,intraday,512480,半导体ETF,2.08,- 趋势完好,scan_20260602_intraday.log
2026-06-02,15:34:10,intraday,512580,环保ETF,1.405,▲ 接近支撑,scan_20260602_intraday.log
2026-06-02,15:34:10,intraday,512660,军工ETF,1.267,✗ 趋势偏弱,scan_20260602_intraday.log
2026-06-02,15:34:10,intraday,512690,酒ETF,0.448,✗ 趋势偏弱,scan_20260602_intraday.log
2026-06-02,15:34:10,intraday,512800,银行ETF,0.79,◇ 多头排列,scan_20260602_intraday.log
2026-06-02,15:34:10,intraday,512880,证券ETF,1.037,✗ 趋势偏弱,scan_20260602_intraday.log
2026-06-02,15:34:10,intraday,512980,传媒ETF,0.906,✗ 趋势偏弱,scan_20260602_intraday.log
2026-06-02,15:34:10,intraday,513180,恒生科技ETF,0.652,✗ 趋势偏弱,scan_20260602_intraday.log
2026-06-02,15:34:10,intraday,515070,人工智能ETF,2.495,- 趋势完好,scan_20260602_intraday.log
2026-06-02,15:34:10,intraday,515790,光伏ETF,1.055,✗ 趋势偏弱,scan_20260602_intraday.log
2026-06-02,15:34:10,intraday,515880,通信ETF,1.635,✗ 趋势偏弱,scan_20260602_intraday.log
2026-06-02,15:34:10,intraday,516110,汽车ETF,1.25,✗ 趋势偏弱,scan_20260602_intraday.log
2026-06-02,15:34:10,intraday,516160,新能源ETF,3.075,✗ 趋势偏弱,scan_20260602_intraday.log
2026-06-02,15:34:10,intraday,517520,黄金股ETF,1.94,✗ 趋势偏弱,scan_20260602_intraday.log
2026-06-02,15:34:10,intraday,562500,机器人ETF,1.102,- 趋势完好,scan_20260602_intraday.log
2026-06-02,15:34:10,intraday,562800,稀有金属ETF,1.034,✗ 趋势偏弱,scan_20260602_intraday.log
2026-06-02,15:34:10,intraday,588000,科创50ETF,1.781,- 趋势完好,scan_20260602_intraday.log
2026-06-03,15:34:15,intraday,159869,游戏ETF,1.124,✗ 趋势偏弱,scan_20260603_intraday.log
2026-06-03,15:34:15,intraday,159915,创业板ETF,4.145,◇ 多头排列,scan_20260603_intraday.log
2026-06-03,15:34:15,intraday,159995,芯片ETF,2.483,- 趋势完好,scan_20260603_intraday.log
2026-06-03,15:34:15,intraday,510300,沪深300ETF,4.965,◇ 多头排列,scan_20260603_intraday.log
2026-06-03,15:34:15,intraday,510500,中证500ETF,8.455,▲ 接近支撑,scan_20260603_intraday.log
2026-06-03,15:34:15,intraday,510880,红利ETF,3.324,◇ 多头排列,scan_20260603_intraday.log
2026-06-03,15:34:15,intraday,512010,医药ETF,0.33,✗ 趋势偏弱,scan_20260603_intraday.log
2026-06-03,15:34:15,intraday,512100,中证1000ETF,3.389,▲ 接近支撑,scan_20260603_intraday.log
2026-06-03,15:34:15,intraday,512200,房地产ETF,1.316,✗ 趋势偏弱,scan_20260603_intraday.log
2026-06-03,15:34:15,intraday,512400,有色金属ETF,2.032,✗ 趋势偏弱,scan_20260603_intraday.log
2026-06-03,15:34:15,intraday,512480,半导体ETF,2.15,- 趋势完好,scan_20260603_intraday.log
2026-06-03,15:34:15,intraday,512580,环保ETF,1.4,▲ 接近支撑,scan_20260603_intraday.log
2026-06-03,15:34:15,intraday,512660,军工ETF,1.273,✗ 趋势偏弱,scan_20260603_intraday.log
2026-06-03,15:34:15,intraday,512690,酒ETF,0.444,✗ 趋势偏弱,scan_20260603_intraday.log
2026-06-03,15:34:15,intraday,512800,银行ETF,0.783,✗ 趋势偏弱,scan_20260603_intraday.log
2026-06-03,15:34:15,intraday,512880,证券ETF,1.035,✗ 趋势偏弱,scan_20260603_intraday.log
2026-06-03,15:34:15,intraday,512980,传媒ETF,0.891,✗ 趋势偏弱,scan_20260603_intraday.log
2026-06-03,15:34:15,intraday,513180,恒生科技ETF,0.641,✗ 趋势偏弱,scan_20260603_intraday.log
2026-06-03,15:34:15,intraday,515070,人工智能ETF,2.583,◇ 多头排列,scan_20260603_intraday.log
2026-06-03,15:34:15,intraday,515790,光伏ETF,1.065,✗ 趋势偏弱,scan_20260603_intraday.log
2026-06-03,15:34:15,intraday,515880,通信ETF,1.716,◇ 多头排列,scan_20260603_intraday.log
2026-06-03,15:34:15,intraday,516110,汽车ETF,1.234,✗ 趋势偏弱,scan_20260603_intraday.log
2026-06-03,15:34:15,intraday,516160,新能源ETF,3.06,✗ 趋势偏弱,scan_20260603_intraday.log
2026-06-03,15:34:15,intraday,517520,黄金股ETF,1.918,✗ 趋势偏弱,scan_20260603_intraday.log
2026-06-03,15:34:15,intraday,562500,机器人ETF,1.127,- 趋势完好,scan_20260603_intraday.log
2026-06-03,15:34:15,intraday,562800,稀有金属ETF,1.052,✗ 趋势偏弱,scan_20260603_intraday.log
2026-06-03,15:34:15,intraday,588000,科创50ETF,1.823,- 趋势完好,scan_20260603_intraday.log
2026-06-04,15:34:08,intraday,159869,游戏ETF,1.11,✗ 趋势偏弱,scan_20260604_intraday.log
2026-06-04,15:34:08,intraday,159915,创业板ETF,4.1,◇ 多头排列,scan_20260604_intraday.log
2026-06-04,15:34:08,intraday,159995,芯片ETF,2.53,- 趋势完好,scan_20260604_intraday.log
2026-06-04,15:34:08,intraday,510300,沪深300ETF,4.926,◇ 多头排列,scan_20260604_intraday.log
