date,log_time,log_kind,code,name,price,status,source
2026-06-04,15:34:08,intraday,510500,中证500ETF,8.448,▲ 接近支撑,scan_20260604_intraday.log
2026-06-04,15:34:08,intraday,510880,红利ETF,3.327,◇ 多头排列,scan_20260604_intraday.log
2026-06-04,15:34:08,intraday,512010,医药ETF,0.325,✗ 趋势偏弱,scan_20260604_intraday.log
2026-06-04,15:34:08,intraday,512100,中证1000ETF,3.385,▲ 接近支撑,scan_20260604_intraday.log
2026-06-04,15:34:08,intraday,512200,房地产ETF,1.306,✗ 趋势偏弱,scan_20260604_intraday.log
2026-06-04,15:34:08,intraday,512400,有色金属ETF,1.97,✗ 趋势偏弱,scan_20260604_intraday.log
2026-06-04,15:34:08,intraday,512480,半导体ETF,2.193,- 趋势完好,scan_20260604_intraday.log
2026-06-04,15:34:08,intraday,512580,环保ETF,1.378,✗ 趋势偏弱,scan_20260604_intraday.log
2026-06-04,15:34:08,intraday,512660,军工ETF,1.278,✗ 趋势偏弱,scan_20260604_intraday.log
2026-06-04,15:34:08,intraday,512690,酒ETF,0.433,✗ 趋势偏弱,scan_20260604_intraday.log
2026-06-04,15:34:08,intraday,512800,银行ETF,0.774,✗ 趋势偏弱,scan_20260604_intraday.log
2026-06-04,15:34:08,intraday,512880,证券ETF,1.022,✗ 趋势偏弱,scan_20260604_intraday.log
2026-06-04,15:34:08,intraday,512980,传媒ETF,0.875,✗ 趋势偏弱,scan_20260604_intraday.log
2026-06-04,15:34:08,intraday,513180,恒生科技ETF,0.631,✗ 趋势偏弱,scan_20260604_intraday.log
2026-06-04,15:34:08,intraday,515070,人工智能ETF,2.566,◇ 多头排列,scan_20260604_intraday.log
2026-06-04,15:34:08,intraday,515790,光伏ETF,1.066,✗ 趋势偏弱,scan_20260604_intraday.log
2026-06-04,15:34:08,intraday,515880,通信ETF,1.708,◇ 多头排列,scan_20260604_intraday.log
2026-06-04,15:34:08,intraday,516110,汽车ETF,1.225,✗ 趋势偏弱,scan_20260604_intraday.log
2026-06-04,15:34:08,intraday,516160,新能源ETF,3.009,✗ 趋势偏弱,scan_20260604_intraday.log
2026-06-04,15:34:08,intraday,517520,黄金股ETF,1.863,✗ 趋势偏弱,scan_20260604_intraday.log
2026-06-04,15:34:08,intraday,562500,机器人ETF,1.127,- 趋势完好,scan_20260604_intraday.log
2026-06-04,15:34:08,intraday,562800,稀有金属ETF,1.074,✗ 趋势偏弱,scan_20260604_intraday.log
2026-06-04,15:34:08,intraday,588000,科创50ETF,1.832,- 趋势完好,scan_20260604_intraday.log
2026-06-05,15:46:58,intraday,159869,游戏ETF,1.122,✗ 趋势偏弱,scan_20260605_intraday.log
2026-06-05,15:46:58,intraday,159915,创业板ETF,3.977,- 趋势完好,scan_20260605_intraday.log
2026-06-05,15:46:58,intraday,159995,芯片ETF,2.403,- 趋势完好,scan_20260605_intraday.log
2026-06-05,15:46:58,intraday,510300,沪深300ETF,4.843,▲ 接近支撑,scan_20260605_intraday.log
2026-06-05,15:46:58,intraday,510500,中证500ETF,8.339,▲ 接近支撑,scan_20260605_intraday.log
2026-06-05,15:46:58,intraday,510880,红利ETF,3.321,◇ 多头排列,scan_20260605_intraday.log
2026-06-05,15:46:58,intraday,512010,医药ETF,0.327,✗ 趋势偏弱,scan_20260605_intraday.log
2026-06-05,15:46:58,intraday,512100,中证1000ETF,3.358,▲ 接近支撑,scan_20260605_intraday.log
2026-06-05,15:46:58,intraday,512200,房地产ETF,1.297,✗ 趋势偏弱,scan_20260605_intraday.log
2026-06-05,15:46:58,intraday,512400,有色金属ETF,1.926,✗ 趋势偏弱,scan_20260605_intraday.log
2026-06-05,15:46:58,intraday,512480,半导体ETF,2.091,- 趋势完好,scan_20260605_intraday.log
2026-06-05,15:46:58,intraday,512580,环保ETF,1.345,✗ 趋势偏弱,scan_20260605_intraday.log
2026-06-05,15:46:58,intraday,512660,军工ETF,1.274,✗ 趋势偏弱,scan_20260605_intraday.log
2026-06-05,15:46:58,intraday,512690,酒ETF,0.433,✗ 趋势偏弱,scan_20260605_intraday.log
2026-06-05,15:46:58,intraday,512800,银行ETF,0.784,✗ 趋势偏弱,scan_20260605_intraday.log
2026-06-05,15:46:58,intraday,512880,证券ETF,1.016,✗ 趋势偏弱,scan_20260605_intraday.log
2026-06-05,15:46:58,intraday,512980,传媒ETF,0.874,✗ 趋势偏弱,scan_20260605_intraday.log
2026-06-05,15:46:58,intraday,513180,恒生科技ETF,0.621,✗ 趋势偏弱,scan_20260605_intraday.log
2026-06-05,15:46:58,intraday,515070,人工智能ETF,2.477,- 趋势完好,scan_20260605_intraday.log
2026-06-05,15:46:58,intraday,515790,光伏ETF,1.04,✗ 趋势偏弱,scan_20260605_intraday.log
2026-06-05,15:46:58,intraday,515880,通信ETF,1.663,◇ 多头排列,scan_20260605_intraday.log
2026-06-05,15:46:58,intraday,516110,汽车ETF,1.226,✗ 趋势偏弱,scan_20260605_intraday.log
2026-06-05,15:46:58,intraday,516160,新能源ETF,2.938,✗ 趋势偏弱,scan_20260605_intraday.log
2026-06-05,15:46:58,intraday,517520,黄金股ETF,1.829,✗ 趋势偏弱,scan_20260605_intraday.log
2026-06-05,15:46:58,intraday,562500,机器人ETF,1.129,- 趋势完好,scan_20260605_intraday.log
2026-06-05,15:46:58,intraday,562800,稀有金属ETF,1.054,✗ 趋势偏弱,scan_20260605_intraday.log
2026-06-05,15:46:58,intraday,588000,科创50ETF,1.763,- 趋势完好,scan_20260605_intraday.log
2026-06-08,15:53:00,intraday,159869,游戏ETF,1.096,✗ 趋势偏弱,scan_20260608_intraday.log
2026-06-08,15:53:00,intraday,159915,创业板ETF,3.827,▲ 接近支撑,scan_20260608_intraday.log
2026-06-08,15:53:00,intraday,159995,芯片ETF,2.293,- 趋势完好,scan_20260608_intraday.log
2026-06-08,15:53:00,intraday,510300,沪深300ETF,4.739,✗ 趋势偏弱,scan_20260608_intraday.log
2026-06-08,15:53:00,intraday,510500,中证500ETF,8.068,✗ 趋势偏弱,scan_20260608_intraday.log
2026-06-08,15:53:00,intraday,510880,红利ETF,3.304,- 趋势完好,scan_20260608_intraday.log
2026-06-08,15:53:00,intraday,512010,医药ETF,0.322,✗ 趋势偏弱,scan_20260608_intraday.log
2026-06-08,15:53:00,intraday,512100,中证1000ETF,3.258,✗ 趋势偏弱,scan_20260608_intraday.log
2026-06-08,15:53:00,intraday,512200,房地产ETF,1.262,✗ 趋势偏弱,scan_20260608_intraday.log
2026-06-08,15:53:00,intraday,512400,有色金属ETF,1.82,✗ 趋势偏弱,scan_20260608_intraday.log
2026-06-08,15:53:00,intraday,512480,半导体ETF,1.995,- 趋势完好,scan_20260608_intraday.log
2026-06-08,15:53:00,intraday,512580,环保ETF,1.297,✗ 趋势偏弱,scan_20260608_intraday.log
2026-06-08,15:53:00,intraday,512660,军工ETF,1.22,✗ 趋势偏弱,scan_20260608_intraday.log
2026-06-08,15:53:00,intraday,512690,酒ETF,0.425,✗ 趋势偏弱,scan_20260608_intraday.log
2026-06-08,15:53:00,intraday,512800,银行ETF,0.789,◇ 多头排列,scan_20260608_intraday.log
2026-06-08,15:53:00,intraday,512880,证券ETF,1.001,✗ 趋势偏弱,scan_20260608_intraday.log
2026-06-08,15:53:00,intraday,512980,传媒ETF,0.854,✗ 趋势偏弱,scan_20260608_intraday.log
2026-06-08,15:53:00,intraday,513180,恒生科技ETF,0.603,✗ 趋势偏弱,scan_20260608_intraday.log
2026-06-08,15:53:00,intraday,515070,人工智能ETF,2.379,- 趋势完好,scan_20260608_intraday.log
2026-06-08,15:53:00,intraday,515790,光伏ETF,0.987,✗ 趋势偏弱,scan_20260608_intraday.log
2026-06-08,15:53:00,intraday,515880,通信ETF,1.601,✗ 趋势偏弱,scan_20260608_intraday.log
2026-06-08,15:53:00,intraday,516110,汽车ETF,1.209,✗ 趋势偏弱,scan_20260608_intraday.log
2026-06-08,15:53:00,intraday,516160,新能源ETF,2.811,✗ 趋势偏弱,scan_20260608_intraday.log
2026-06-08,15:53:00,intraday,517520,黄金股ETF,1.716,✗ 趋势偏弱,scan_20260608_intraday.log
2026-06-08,15:53:00,intraday,562500,机器人ETF,1.163,◇ 多头排列,scan_20260608_intraday.log
2026-06-08,15:53:00,intraday,562800,稀有金属ETF,1.041,✗ 趋势偏弱,scan_20260608_intraday.log
2026-06-08,15:53:00,intraday,588000,科创50ETF,1.683,▲ 接近支撑,scan_20260608_intraday.log
2026-06-09,15:34:07,intraday,159869,游戏ETF,1.107,✗ 趋势偏弱,scan_20260609_intraday.log
2026-06-09,15:34:07,intraday,159915,创业板ETF,3.972,- 趋势完好,scan_20260609_intraday.log
2026-06-09,15:34:07,intraday,159995,芯片ETF,2.41,- 趋势完好,scan_20260609_intraday.log
2026-06-09,15:34:07,intraday,510300,沪深300ETF,4.826,▲ 接近支撑,scan_20260609_intraday.log
2026-06-09,15:34:07,intraday,510500,中证500ETF,8.27,✗ 趋势偏弱,scan_20260609_intraday.log
2026-06-09,15:34:07,intraday,510880,红利ETF,3.291,- 趋势完好,scan_20260609_intraday.log
2026-06-09,15:34:07,intraday,512010,医药ETF,0.32,✗ 趋势偏弱,scan_20260609_intraday.log
2026-06-09,15:34:07,intraday,512100,中证1000ETF,3.341,▲ 接近支撑,scan_20260609_intraday.log
2026-06-09,15:34:07,intraday,512200,房地产ETF,1.263,✗ 趋势偏弱,scan_20260609_intraday.log
2026-06-09,15:34:07,intraday,512400,有色金属ETF,1.869,✗ 趋势偏弱,scan_20260609_intraday.log
2026-06-09,15:34:07,intraday,512480,半导体ETF,2.109,- 趋势完好,scan_20260609_intraday.log
2026-06-09,15:34:07,intraday,512580,环保ETF,1.329,✗ 趋势偏弱,scan_20260609_intraday.log
2026-06-09,15:34:07,intraday,512660,军工ETF,1.235,✗ 趋势偏弱,scan_20260609_intraday.log
2026-06-09,15:34:07,intraday,512690,酒ETF,0.421,✗ 趋势偏弱,scan_20260609_intraday.log
2026-06-09,15:34:07,intraday,512800,银行ETF,0.792,◇ 多头排列,scan_20260609_intraday.log
2026-06-09,15:34:07,intraday,512880,证券ETF,1.005,✗ 趋势偏弱,scan_20260609_intraday.log
2026-06-09,15:34:07,intraday,512980,传媒ETF,0.868,✗ 趋势偏弱,scan_20260609_intraday.log
2026-06-09,15:34:07,intraday,513180,恒生科技ETF,0.61,✗ 趋势偏弱,scan_20260609_intraday.log
2026-06-09,15:34:07,intraday,515070,人工智能ETF,2.461,- 趋势完好,scan_20260609_intraday.log
2026-06-09,15:34:07,intraday,515790,光伏ETF,1.014,✗ 趋势偏弱,scan_20260609_intraday.log
2026-06-09,15:34:07,intraday,515880,通信ETF,1.695,◇ 多头排列,scan_20260609_intraday.log
2026-06-09,15:34:07,intraday,516110,汽车ETF,1.214,✗ 趋势偏弱,scan_20260609_intraday.log
2026-06-09,15:34:07,intraday,516160,新能源ETF,2.902,✗ 趋势偏弱,scan_20260609_intraday.log
2026-06-09,15:34:07,intraday,517520,黄金股ETF,1.744,✗ 趋势偏弱,scan_20260609_intraday.log
2026-06-09,15:34:07,intraday,562500,机器人ETF,1.168,◇ 多头排列,scan_20260609_intraday.log
2026-06-09,15:34:07,intraday,562800,稀有金属ETF,0.988,✗ 趋势偏弱,scan_20260609_intraday.log
2026-06-09,15:34:07,intraday,588000,科创50ETF,1.755,- 趋势完好,scan_20260609_intraday.log
2026-06-10,10:28:08,morning,159869,游戏ETF,1.099,✗ 趋势偏弱,scan_20260610_morning.log
2026-06-10,10:28:08,morning,159915,创业板ETF,3.883,▲ 接近支撑,scan_20260610_morning.log
2026-06-10,10:28:08,morning,159995,芯片ETF,2.409,- 趋势完好,scan_20260610_morning.log
2026-06-10,10:28:08,morning,510300,沪深300ETF,4.781,✗ 趋势偏弱,scan_20260610_morning.log
2026-06-10,10:28:08,morning,510500,中证500ETF,8.137,✗ 趋势偏弱,scan_20260610_morning.log
2026-06-10,10:28:08,morning,510880,红利ETF,3.272,- 趋势完好,scan_20260610_morning.log
2026-06-10,10:28:08,morning,512010,医药ETF,0.322,✗ 趋势偏弱,scan_20260610_morning.log
2026-06-10,10:28:08,morning,512100,中证1000ETF,3.291,✗ 趋势偏弱,scan_20260610_morning.log
2026-06-10,10:28:08,morning,512200,房地产ETF,1.257,✗ 趋势偏弱,scan_20260610_morning.log
2026-06-10,10:28:08,morning,512400,有色金属ETF,1.826,✗ 趋势偏弱,scan_20260610_morning.log
2026-06-10,10:28:08,morning,512480,半导体ETF,2.108,- 趋势完好,scan_20260610_morning.log
2026-06-10,10:28:08,morning,512580,环保ETF,1.296,✗ 趋势偏弱,scan_20260610_morning.log
2026-06-10,10:28:08,morning,512660,军工ETF,1.214,✗ 趋势偏弱,scan_20260610_morning.log
2026-06-10,10:28:08,morning,512690,酒ETF,0.428,✗ 趋势偏弱,scan_20260610_morning.log
2026-06-10,10:28:08,morning,512800,银行ETF,0.803,◇ 多头排列,scan_20260610_morning.log
2026-06-10,10:28:08,morning,512880,证券ETF,1.004,✗ 趋势偏弱,scan_20260610_morning.log
2026-06-10,10:28:08,morning,512980,传媒ETF,0.861,✗ 趋势偏弱,scan_20260610_morning.log
2026-06-10,10:28:08,morning,513180,恒生科技ETF,0.599,✗ 趋势偏弱,scan_20260610_morning.log
2026-06-10,10:28:08,morning,515070,人工智能ETF,2.432,- 趋势完好,scan_20260610_morning.log
2026-06-10,10:28:08,morning,515790,光伏ETF,0.979,✗ 趋势偏弱,scan_20260610_morning.log
2026-06-10,10:28:08,morning,515880,通信ETF,1.636,- 趋势完好,scan_20260610_morning.log
2026-06-10,10:28:08,morning,516110,汽车ETF,1.185,✗ 趋势偏弱,scan_20260610_morning.log
2026-06-10,10:28:08,morning,516160,新能源ETF,2.827,✗ 趋势偏弱,scan_20260610_morning.log
2026-06-10,10:28:08,morning,517520,黄金股ETF,1.67,✗ 趋势偏弱,scan_20260610_morning.log
2026-06-10,10:28:08,morning,562500,机器人ETF,1.142,- 趋势完好,scan_20260610_morning.log
2026-06-10,10:28:08,morning,562800,稀有金属ETF,1.019,✗ 趋势偏弱,scan_20260610_morning.log
2026-06-10,10:28:08,morning,588000,科创50ETF,1.763,- 趋势完好,scan_20260610_morning.log
2026-06-11,15:34:11,intraday,159869,游戏ETF,1.049,✗ 趋势偏弱,scan_20260611_intraday.log
2026-06-11,15:34:11,intraday,159915,创业板ETF,3.83,▲ 接近支撑,scan_20260611_intraday.log
2026-06-11,15:34:11,intraday,159995,芯片ETF,2.399,- 趋势完好,scan_20260611_intraday.log
2026-06-11,15:34:11,intraday,510300,沪深300ETF,4.751,✗ 趋势偏弱,scan_20260611_intraday.log
2026-06-11,15:34:11,intraday,510500,中证500ETF,8.133,✗ 趋势偏弱,scan_20260611_intraday.log
2026-06-11,15:34:11,intraday,510880,红利ETF,3.26,- 趋势完好,scan_20260611_intraday.log
2026-06-11,15:34:11,intraday,512010,医药ETF,0.325,✗ 趋势偏弱,scan_20260611_intraday.log
2026-06-11,15:34:11,intraday,512100,中证1000ETF,3.286,✗ 趋势偏弱,scan_20260611_intraday.log
2026-06-11,15:34:11,intraday,512200,房地产ETF,1.26,✗ 趋势偏弱,scan_20260611_intraday.log
2026-06-11,15:34:11,intraday,512400,有色金属ETF,1.88,✗ 趋势偏弱,scan_20260611_intraday.log
2026-06-11,15:34:11,intraday,512480,半导体ETF,2.13,- 趋势完好,scan_20260611_intraday.log
2026-06-11,15:34:11,intraday,512580,环保ETF,1.306,✗ 趋势偏弱,scan_20260611_intraday.log
2026-06-11,15:34:11,intraday,512660,军工ETF,1.219,✗ 趋势偏弱,scan_20260611_intraday.log
2026-06-11,15:34:11,intraday,512690,酒ETF,0.424,✗ 趋势偏弱,scan_20260611_intraday.log
2026-06-11,15:34:11,intraday,512800,银行ETF,0.802,◇ 多头排列,scan_20260611_intraday.log
2026-06-11,15:34:11,intraday,512880,证券ETF,1.008,✗ 趋势偏弱,scan_20260611_intraday.log
2026-06-11,15:34:11,intraday,512980,传媒ETF,0.823,✗ 趋势偏弱,scan_20260611_intraday.log
2026-06-11,15:34:11,intraday,513180,恒生科技ETF,0.589,✗ 趋势偏弱,scan_20260611_intraday.log
2026-06-11,15:34:11,intraday,515070,人工智能ETF,2.352,▲ 接近支撑,scan_20260611_intraday.log
2026-06-11,15:34:11,intraday,515790,光伏ETF,0.998,✗ 趋势偏弱,scan_20260611_intraday.log
2026-06-11,15:34:11,intraday,515880,通信ETF,1.603,- 趋势完好,scan_20260611_intraday.log
2026-06-11,15:34:11,intraday,516110,汽车ETF,1.166,✗ 趋势偏弱,scan_20260611_intraday.log
2026-06-11,15:34:11,intraday,516160,新能源ETF,2.859,✗ 趋势偏弱,scan_20260611_intraday.log
2026-06-11,15:34:11,intraday,517520,黄金股ETF,1.698,✗ 趋势偏弱,scan_20260611_intraday.log
2026-06-11,15:34:11,intraday,562500,机器人ETF,1.132,- 趋势完好,scan_20260611_intraday.log
2026-06-11,15:34:11,intraday,562800,稀有金属ETF,1.023,✗ 趋势偏弱,scan_20260611_intraday.log
2026-06-11,15:34:11,intraday,588000,科创50ETF,1.756,- 趋势完好,scan_20260611_intraday.log
2026-06-12,15:34:10,intraday,159869,游戏ETF,1.063,✗ 趋势偏弱,scan_20260612_intraday.log
2026-06-12,15:34:10,intraday,159915,创业板ETF,3.846,▲ 接近支撑,scan_20260612_intraday.log
2026-06-12,15:34:10,intraday,159995,芯片ETF,2.383,- 趋势完好,scan_20260612_intraday.log
2026-06-12,15:34:10,intraday,510300,沪深300ETF,4.818,▲ 接近支撑,scan_20260612_intraday.log
2026-06-12,15:34:10,intraday,510500,中证500ETF,8.242,✗ 趋势偏弱,scan_20260612_intraday.log
2026-06-12,15:34:10,intraday,510880,红利ETF,3.303,◇ 多头排列,scan_20260612_intraday.log
2026-06-12,15:34:10,intraday,512010,医药ETF,0.332,✗ 趋势偏弱,scan_20260612_intraday.log
2026-06-12,15:34:10,intraday,512100,中证1000ETF,3.309,✗ 趋势偏弱,scan_20260612_intraday.log
2026-06-12,15:34:10,intraday,512200,房地产ETF,1.277,✗ 趋势偏弱,scan_20260612_intraday.log
2026-06-12,15:34:10,intraday,512400,有色金属ETF,1.976,✗ 趋势偏弱,scan_20260612_intraday.log
2026-06-12,15:34:10,intraday,512480,半导体ETF,2.106,- 趋势完好,scan_20260612_intraday.log
2026-06-12,15:34:10,intraday,512580,环保ETF,1.328,✗ 趋势偏弱,scan_20260612_intraday.log
2026-06-12,15:34:10,intraday,512660,军工ETF,1.246,✗ 趋势偏弱,scan_20260612_intraday.log
2026-06-12,15:34:10,intraday,512690,酒ETF,0.428,✗ 趋势偏弱,scan_20260612_intraday.log
2026-06-12,15:34:10,intraday,512800,银行ETF,0.814,★ 买入信号,scan_20260612_intraday.log
2026-06-12,15:34:10,intraday,512880,证券ETF,1.045,✗ 趋势偏弱,scan_20260612_intraday.log
2026-06-12,15:34:10,intraday,512980,传媒ETF,0.83,✗ 趋势偏弱,scan_20260612_intraday.log
2026-06-12,15:34:10,intraday,513180,恒生科技ETF,0.595,✗ 趋势偏弱,scan_20260612_intraday.log
2026-06-12,15:34:10,intraday,515070,人工智能ETF,2.349,▲ 接近支撑,scan_20260612_intraday.log
2026-06-12,15:34:10,intraday,515790,光伏ETF,0.996,✗ 趋势偏弱,scan_20260612_intraday.log
2026-06-12,15:34:10,intraday,515880,通信ETF,1.584,- 趋势完好,scan_20260612_intraday.log
2026-06-12,15:34:10,intraday,516110,汽车ETF,1.175,✗ 趋势偏弱,scan_20260612_intraday.log
2026-06-12,15:34:10,intraday,516160,新能源ETF,2.908,✗ 趋势偏弱,scan_20260612_intraday.log
2026-06-12,15:34:10,intraday,517520,黄金股ETF,1.807,✗ 趋势偏弱,scan_20260612_intraday.log
2026-06-12,15:34:10,intraday,562500,机器人ETF,1.087,▲ 接近支撑,scan_20260612_intraday.log
2026-06-12,15:34:10,intraday,562800,稀有金属ETF,1.097,★ 买入信号,scan_20260612_intraday.log
2026-06-12,15:34:10,intraday,588000,科创50ETF,1.756,- 趋势完好,scan_20260612_intraday.log
2026-06-15,15:34:10,intraday,159869,游戏ETF,1.078,✗ 趋势偏弱,scan_20260615_intraday.log
2026-06-15,15:34:10,intraday,159915,创业板ETF,4.045,◇ 多头排列,scan_20260615_intraday.log
2026-06-15,15:34:10,intraday,159995,芯片ETF,2.514,◇ 多头排列,scan_20260615_intraday.log
2026-06-15,15:34:10,intraday,510300,沪深300ETF,4.919,◇ 多头排列,scan_20260615_intraday.log
2026-06-15,15:34:10,intraday,510500,中证500ETF,8.544,◇ 多头排列,scan_20260615_intraday.log
2026-06-15,15:34:10,intraday,510880,红利ETF,3.249,✗ 趋势偏弱,scan_20260615_intraday.log
2026-06-15,15:34:10,intraday,512010,医药ETF,0.329,✗ 趋势偏弱,scan_20260615_intraday.log
2026-06-15,15:34:10,intraday,512100,中证1000ETF,3.439,◇ 多头排列,scan_20260615_intraday.log
2026-06-15,15:34:10,intraday,512200,房地产ETF,1.285,✗ 趋势偏弱,scan_20260615_intraday.log
2026-06-15,15:34:10,intraday,512400,有色金属ETF,2.063,✗ 趋势偏弱,scan_20260615_intraday.log
2026-06-15,15:34:10,intraday,512480,半导体ETF,2.231,◇ 多头排列,scan_20260615_intraday.log
2026-06-15,15:34:10,intraday,512580,环保ETF,1.34,✗ 趋势偏弱,scan_20260615_intraday.log
2026-06-15,15:34:10,intraday,512660,军工ETF,1.266,✗ 趋势偏弱,scan_20260615_intraday.log
2026-06-15,15:34:10,intraday,512690,酒ETF,0.426,✗ 趋势偏弱,scan_20260615_intraday.log
2026-06-15,15:34:10,intraday,512800,银行ETF,0.802,- 趋势完好,scan_20260615_intraday.log
2026-06-15,15:34:10,intraday,512880,证券ETF,1.072,✗ 趋势偏弱,scan_20260615_intraday.log
2026-06-15,15:34:10,intraday,512980,传媒ETF,0.842,✗ 趋势偏弱,scan_20260615_intraday.log
2026-06-15,15:34:10,intraday,513180,恒生科技ETF,0.602,✗ 趋势偏弱,scan_20260615_intraday.log
2026-06-15,15:34:10,intraday,515070,人工智能ETF,2.474,- 趋势完好,scan_20260615_intraday.log
2026-06-15,15:34:10,intraday,515790,光伏ETF,1.018,✗ 趋势偏弱,scan_20260615_intraday.log
2026-06-15,15:34:10,intraday,515880,通信ETF,1.689,◇ 多头排列,scan_20260615_intraday.log
2026-06-15,15:34:10,intraday,516110,汽车ETF,1.193,✗ 趋势偏弱,scan_20260615_intraday.log
2026-06-15,15:34:10,intraday,516160,新能源ETF,2.968,✗ 趋势偏弱,scan_20260615_intraday.log
2026-06-15,15:34:10,intraday,517520,黄金股ETF,1.918,✗ 趋势偏弱,scan_20260615_intraday.log
2026-06-15,15:34:10,intraday,562500,机器人ETF,1.087,▲ 接近支撑,scan_20260615_intraday.log
2026-06-15,15:34:10,intraday,562800,稀有金属ETF,1.097,★ 买入信号,scan_20260615_intraday.log
2026-06-15,15:34:10,intraday,588000,科创50ETF,1.844,◇ 多头排列,scan_20260615_intraday.log
2026-06-16,15:34:05,intraday,159869,游戏ETF,1.063,✗ 趋势偏弱,scan_20260616_intraday.log
2026-06-16,15:34:05,intraday,159915,创业板ETF,4.111,◇ 多头排列,scan_20260616_intraday.log
2026-06-16,15:34:05,intraday,159995,芯片ETF,2.536,◇ 多头排列,scan_20260616_intraday.log
2026-06-16,15:34:05,intraday,510300,沪深300ETF,4.91,★ 买入信号,scan_20260616_intraday.log
2026-06-16,15:34:05,intraday,510500,中证500ETF,8.632,◇ 多头排列,scan_20260616_intraday.log
